2.000000000000000389e-01,2.003750864560351619e-01,2.007508763613177205e-01,2.011273710351192956e-01,2.015045717991854057e-01,2.018824799777405032e-01,2.022610968974926648e-01,2.026404238876378938e-01,2.030204622798652547e-01,2.034012134083610923e-01,2.037826786098139720e-01,2.041648592234194537e-01,2.045477565908845607e-01,2.049313720564325814e-01,2.053157069668078705e-01,2.057007626712804571e-01,2.060865405216509294e-01,2.064730418722549310e-01,2.068602680799681570e-01,2.072482205042111281e-01,2.076369005069536866e-01,2.080263094527199652e-01,2.084164487085934103e-01,2.088073196442210566e-01,2.091989236318187451e-01,2.095912620461758413e-01,2.099843362646599265e-01,2.103781476672219319e-01,2.107726976364005800e-01,2.111679875573275189e-01,2.115640188177322634e-01,2.119607928079467185e-01,2.123583109209103148e-01,2.127565745521749485e-01,2.131555850999096446e-01,2.135553439649057195e-01,2.139558525505815267e-01,2.143571122629873149e-01,2.147591245108105562e-01,2.151618907053803875e-01,2.155654122606728007e-01,2.159696905933158328e-01,2.163747271225940905e-01,2.167805232704539398e-01,2.171870804615086969e-01,2.175944001230432634e-01,2.180024836850194547e-01,2.184113325800808025e-01,2.188209482435576059e-01,2.192313321134722048e-01,2.196424856305437268e-01,2.200544102381931932e-01,2.204671073825489047e-01,2.208805785124510757e-01,2.212948250794571359e-01,2.217098485378469763e-01,2.221256503446276398e-01,2.225422319595389553e-01,2.229595948450582010e-01,2.233777404664054334e-01,2.237966702915488437e-01,2.242163857912094216e-01,2.246368884388665055e-01,2.250581797107629733e-01,2.254802610859100442e-01,2.259031340460929682e-01,2.263268000758758558e-01,2.267512606626069516e-01,2.271765172964241297e-01,2.276025714702596958e-01,2.280294246798459656e-01,2.284570784237204000e-01,2.288855342032308782e-01,2.293147935225407774e-01,2.297448578886347736e-01,2.301757288113234212e-01,2.306074078032491204e-01,2.310398963798909466e-01,2.314731960595701743e-01,2.319073083634557164e-01,2.323422348155691208e-01,2.327779769427903711e-01,2.332145362748628548e-01,2.336519143443988589e-01,2.340901126868851767e-01,2.345291328406881037e-01,2.349689763470590720e-01,2.354096447501401734e-01,2.358511395969692392e-01,2.362934624374855574e-01,2.367366148245352853e-01,2.371805983138766949e-01,2.376254144641858634e-01,2.380710648370621130e-01,2.385175509970332564e-01,2.389648745115615092e-01,2.394130369510486245e-01,2.398620398888414162e-01,2.403118849012377267e-01,2.407625735674912837e-01,2.412141074698179177e-01,2.416664881934005582e-01,2.421197173263950897e-01,2.425737964599360141e-01,2.430287271881417244e-01,2.434845111081203051e-01,2.439411498199752504e-01,2.443986449268107652e-01,2.448569980347376218e-01,2.453162107528788771e-01,2.457762846933752021e-01,2.462372214713907104e-01,2.466990227051189255e-01,2.471616900157878050e-01,2.476252250276661793e-01,2.480896293680688036e-01,2.485549046673624363e-01,2.490210525589715840e-01,2.494880746793839144e-01,2.499559726681565008e-01,2.504247481679210408e-01,2.508944028243899615e-01,2.513649382863621939e-01,2.518363562057288063e-01,2.523086582374787779e-01,2.527818460397051048e-01,2.532559212736103516e-01,2.537308856035124238e-01,2.542067406968508414e-01,2.546834882241919007e-01,2.551611298592352250e-01,2.556396672788193158e-01,2.561191021629273257e-01,2.565994361946932756e-01,2.570806710604076617e-01,2.575628084495235059e-01,2.580458500546624068e-01,2.585297975716202012e-01,2.590146526993732934e-01,2.595004171400841497e-01,2.599870925991076831e-01,2.604746807849970258e-01,2.609631834095096359e-01,2.614526021876131812e-01,2.619429388374917567e-01,2.624341950805516577e-01,2.629263726414275415e-01,2.634194732479887557e-01,2.639134986313448894e-01,2.644084505258521012e-01,2.649043306691195032e-01,2.654011408020146567e-01,2.658988826686701779e-01,2.663975580164896217e-01,2.668971685961536444e-01,2.673977161616263309e-01,2.678992024701610242e-01,2.684016292823068750e-01,2.689049983619146156e-01,2.694093114761430541e-01,2.699145703954652920e-01,2.704207768936747192e-01,2.709279327478911759e-01,2.714360397385678358e-01,2.719450996494965911e-01,2.724551142678147686e-01,2.729660853840115697e-01,2.734780147919338988e-01,2.739909042887929691e-01,2.745047556751706863e-01,2.750195707550255886e-01,2.755353513356995632e-01,2.760520992279240637e-01,2.765698162458262721e-01,2.770885042069359261e-01,2.776081649321911482e-01,2.781288002459452735e-01,2.786504119759730114e-01,2.791730019534769403e-01,2.796965720130940025e-01,2.802211239929018327e-01,2.807466597344251413e-01,2.812731810826425427e-01,2.818006898859926057e-01,2.823291879963805151e-01,2.828586772691846773e-01,2.833891595632631044e-01,2.839206367409597975e-01,2.844531106681117971e-01,2.849865832140551780e-01,2.855210562516316553e-01,2.860565316571958006e-01,2.865930113106207600e-01,2.871304970953054148e-01,2.876689908981807653e-01,2.882084946097167588e-01,2.887490101239286178e-01,2.892905393383837231e-01,2.898330841542083314e-01,2.903766464760940136e-01,2.909212282123043170e-01,2.914668312746820367e-01,2.920134575786550446e-01,2.925611090432436723e-01,2.931097875910673722e-01,2.936594951483510463e-01,2.942102336449322619e-01,2.947620050142679693e-01,2.953148111934410514e-01,2.958686541231670963e-01,2.964235357478018362e-01,2.969794580153469754e-01,2.975364228774580178e-01,2.980944322894502618e-01,2.986534882103065169e-01,2.992135926026832093e-01,2.997747474329174877e-01,3.003369546710347171e-01,3.009002162907544187e-01,3.014645342694978192e-01,3.020299105883949564e-01,3.025963472322909520e-01,3.031638461897535608e-01,3.037324094530799989e-01,3.043020390183038271e-01,3.048727368852019448e-01,3.054445050573019738e-01,3.060173455418886967e-01,3.065912603500114963e-01,3.071662514964916268e-01,3.077423209999286535e-01,3.083194708827080577e-01,3.088977031710080645e-01,3.094770198948070816e-01,3.100574230878903603e-01,3.106389147878573787e-01,3.112214970361292798e-01,3.118051718779553672e-01,3.123899413624209309e-01,3.129758075424541874e-01,3.135627724748333289e-01,3.141508382201939065e-01,3.147400068430363240e-01,3.153302804117324443e-01,3.159216609985333046e-01,3.165141506795766668e-01,3.171077515348934561e-01,3.177024656484158660e-01,3.182982951079842970e-01,3.188952420053546288e-01,3.194933084362058806e-01,3.200924965001472056e-01,3.206928083007255514e-01,3.212942459454328770e-01,3.218968115457135903e-01,3.225005072169719877e-01,3.231053350785796918e-01,3.237112972538829792e-01,3.243183958702103853e-01,3.249266330588801432e-01,3.255360109552074555e-01,3.261465316985124874e-01,3.267581974321271399e-01,3.273710103034033203e-01,3.279849724637199926e-01,3.286000860684909486e-01,3.292163532771722467e-01,3.298337762532699280e-01,3.304523571643474544e-01,3.310720981820335918e-01,3.316930014820296257e-01,3.323150692441173004e-01,3.329383036521665340e-01,3.335627068941426354e-01,3.341882811621146310e-01,3.348150286522624808e-01,3.354429515648847948e-01,3.360720521044069375e-01,3.367023324793884109e-01,3.373337949025305704e-01,3.379664415906849517e-01,3.386002747648601541e-01,3.392352966502304445e-01,3.398715094761432520e-01,3.405089154761267722e-01,3.411475168878982389e-01,3.417873159533715843e-01,3.424283149186650443e-01,3.430705160341096516e-01,3.437139215542564519e-01,3.443585337378849975e-01,3.450043548480110078e-01,3.456513871518940850e-01,3.462996329210461521e-01,3.469490944312392799e-01,3.475997739625132366e-01,3.482516737991842581e-01,3.489047962298524319e-01,3.495591435474099118e-01,3.502147180490492451e-01,3.508715220362709775e-01,3.515295578148921463e-01,3.521888276950540519e-01,3.528493339912305293e-01,3.535110790222361077e-01,3.541740651112341154e-01,3.548382945857446180e-01,3.555037697776531891e-01,3.561704930232182931e-01,3.568384666630800561e-01,3.575076930422683708e-01,3.581781745102108894e-01,3.588499134207416841e-01,3.595229121321091847e-01,3.601971730069843947e-01,3.608726984124696613e-01,3.615494907201064478e-01,3.622275523058839930e-01,3.629068855502474156e-01,3.635874928381062632e-01,3.642693765588429500e-01,3.649525391063208613e-01,3.656369828788928467e-01,3.663227102794098800e-01,3.670097237152292746e-01,3.676980255982231216e-01,3.683876183447868380e-01,3.690785043758476047e-01,3.697706861168729708e-01,3.704641659978792356e-01,3.711589464534399418e-01,3.718550299226946465e-01,3.725524188493573585e-01,3.732511156817248654e-01,3.739511228726858927e-01,3.746524428797292083e-01,3.753550781649525048e-01,3.760590311950708364e-01,3.767643044414256126e-01,3.774709003799929241e-01,3.781788214913925361e-01,3.788880702608962148e-01,3.795986491784368866e-01,3.803105607386171316e-01,3.810238074407180098e-01,3.817383917887077205e-01,3.824543162912505401e-01,3.831715834617155925e-01,3.838901958181856755e-01,3.846101558834660317e-01,3.853314661850931744e-01,3.860541292553441028e-01,3.867781476312446287e-01,3.875035238545787575e-01,3.882302604718973482e-01,3.889583600345273284e-01,3.896878250985802428e-01,3.904186582249614679e-01,3.911508619793793717e-01,3.918844389323540289e-01,3.926193916592262134e-01,3.933557227401667800e-01,3.940934347601854348e-01,3.948325303091400063e-01,3.955730119817451040e-01,3.963148823775819451e-01,3.970581441011068469e-01,3.978027997616606082e-01,3.985488519734778357e-01,3.992963033556957697e-01,4.000451565323638325e-01,4.007954141324525099e-01,4.015470787898627880e-01,4.023001531434354794e-01,4.030546398369602712e-01,4.038105415191849956e-01,4.045678608438252333e-01,4.053266004695733060e-01,4.060867630601077694e-01,4.068483512841026828e-01,4.076113678152370468e-01,4.083758153322042395e-01,4.091416965187212873e-01,4.099090140635382462e-01,4.106777706604479161e-01,4.114479690082950558e-01,4.122196118109858753e-01,4.129927017774975839e-01,4.137672416218879934e-01,4.145432340633048995e-01,4.153206818259955746e-01,4.160995876393165371e-01,4.168799542377430445e-01,4.176617843608786407e-01,4.184450807534647043e-01,4.192298461653903852e-01,4.200160833517019854e-01,4.208037950726126741e-01,4.215929840935122019e-01,4.223836531849767262e-01,4.231758051227782480e-01,4.239694426878948263e-01,4.247645686665196818e-01,4.255611858500717437e-01,4.263592970352047540e-01,4.271589050238174812e-01,4.279600126230636015e-01,4.287626226453611911e-01,4.295667379084030513e-01,4.303723612351661454e-01,4.311794954539219238e-01,4.319881433982459829e-01,4.327983079070282235e-01,4.336099918244823437e-01,4.344231980001566074e-01,4.352379292889431706e-01,4.360541885510884619e-01,4.368719786522028969e-01,4.376913024632713700e-01,4.385121628606630795e-01,4.393345627261415753e-01,4.401585049468749733e-01,4.409839924154461133e-01,4.418110280298627734e-01,4.426396146935674958e-01,4.434697553154482441e-01,4.443014528098483407e-01,4.451347100965768466e-01,4.459695301009185542e-01,4.468059157536444781e-01,4.476438699910222363e-01,4.484833957548261529e-01,4.493244959923474724e-01,4.501671736564050730e-01,4.510114317053556809e-01,4.518572731031041401e-01,4.527047008191137367e-01,4.535537178284170801e-01,4.544043271116261495e-01,4.552565316549427310e-01,4.561103344501691859e-01,4.569657384947186651e-01,4.578227467916259341e-01,4.586813623495575309e-01,4.595415881828227578e-01,4.604034273113839504e-01,4.612668827608671918e-01,4.621319575625728593e-01,4.629986547534863939e-01,4.638669773762889026e-01,4.647369284793678723e-01,4.656085111168277169e-01,4.664817283485006572e-01,4.673565832399574904e-01,4.682330788625183038e-01,4.691112182932630215e-01,4.699910046150426179e-01,4.708724409164897762e-01,4.717555302920296567e-01,4.726402758418906669e-01,4.735266806721155630e-01,4.744147478945724417e-01,4.753044806269652867e-01,4.761958819928451270e-01,4.770889551216211388e-01,4.779837031485714705e-01,4.788801292148541222e-01,4.797782364675182709e-01,4.806780280595151500e-01,4.815795071497090962e-01,4.824826769028886519e-01,4.833875404897778338e-01,4.842941010870469576e-01,4.852023618773242397e-01,4.861123260492064002e-01,4.870239967972702644e-01,4.879373773220840316e-01,4.888524708302179889e-01,4.897692805342565570e-01,4.906878096528088373e-01,4.916080614105203805e-01,4.925300390380841220e-01,4.934537457722522613e-01,4.943791848558470314e-01,4.953063595377726336e-01,4.962352730730259509e-01,4.971659287227088164e-01,4.980983297540387822e-01,4.990324794403610542e-01,4.999683810611595391e-01,5.009060379020686682e-01,5.018454532548850544e-01,5.027866304175786505e-01,5.037295726943044061e-01,5.046742833954143137e-01,5.056207658374686220e-01,5.065690233432472711e-01,5.075190592417621049e-01,5.084708768682684177e-01,5.094244795642763890e-01,5.103798706775628524e-01,5.113370535621832857e-01,5.122960315784836904e-01,5.132568080931118049e-01,5.142193864790294278e-01,5.151837701155242977e-01,5.161499623882214172e-01,5.171179666890957094e-01,5.180877864164831204e-01,5.190594249750932754e-01,5.200328857760209145e-01,5.210081722367581047e-01,5.219852877812062308e-01,5.229642358396877633e-01,5.239450198489589150e-01,5.249276432522207436e-01,5.259121094991324741e-01,5.268984220458222678e-01,5.278865843549006565e-01,5.288765998954714220e-01,5.298684721431448086e-01,5.308622045800492906e-01,5.318578006948438963e-01,5.328552639827301984e-01,5.338545979454648593e-01,5.348558060913718437e-01,5.358588919353549640e-01,5.368638589989096488e-01,5.378707108101357104e-01,5.388794509037500013e-01,5.398900828210981828e-01,5.409026101101674922e-01,5.419170363255992884e-01,5.429333650287014867e-01,5.439515997874605491e-01,5.449717441765550285e-01,5.459938017773673380e-01,5.470177761779964065e-01,5.480436709732704470e-01,5.490714897647596127e-01,5.501012361607884316e-01,5.511329137764489072e-01,5.521665262336123980e-01,5.532020771609432730e-01,5.542395701939110131e-01,5.552790089748034230e-01,5.563203971527386216e-01,5.573637383836789194e-01,5.584090363304429205e-01,5.594562946627187339e-01,5.605055170570766299e-01,5.615567071969819191e-01,5.626098687728082748e-01,5.636650054818500566e-01,5.647221210283359660e-01,5.657812191234417032e-01,5.668423034853029563e-01,5.679053778390282803e-01,5.689704459167128636e-01,5.700375114574509627e-01,5.711065782073492247e-01,5.721776499195397880e-01,5.732507303541938271e-01,5.743258232785343198e-01,5.754029324668492595e-01,5.764820617005053105e-01,5.775632147679604644e-01,5.786463954647783625e-01,5.797316075936401747e-01,5.808188549643593657e-01,5.819081413938940184e-01,5.829994707063611559e-01,5.840928467330490648e-01,5.851882733124318392e-01,5.862857542901821484e-01,5.873852935191850033e-01,5.884868948595513016e-01,5.895905621786311501e-01,5.906962993510277427e-01,5.918041102586109048e-01,5.929139987905304165e-01,5.940259688432301122e-01,5.951400243204613139e-01,5.962561691332963765e-01,5.973744072001426764e-01,5.984947424467566002e-01,5.996171788062566455e-01,6.007417202191376315e-01,6.018683706332846883e-01,6.029971340039870231e-01,6.041280142939514652e-01,6.052610154733166770e-01,6.063961415196671423e-01,6.075333964180469337e-01,6.086727841609741452e-01,6.098143087484538816e-01,6.109579741879935799e-01,6.121037844946164430e-01,6.132517436908753172e-01,6.144018558068670144e-01,6.155541248802469667e-01,6.167085549562425495e-01,6.178651500876679581e-01,6.190239143349378637e-01,6.201848517660821791e-01,6.213479664567601590e-01,6.225132624902746104e-01,6.236807439575862144e-01,6.248504149573281818e-01,6.260222795958202413e-01,6.271963419870832945e-01,6.283726062528538492e-01,6.295510765225984517e-01,6.307317569335282315e-01,6.319146516306132222e-01,6.330997647665971284e-01,6.342871005020118691e-01,6.354766630051923437e-01,6.366684564522904211e-01,6.378624850272905933e-01,6.390587529220237428e-01,6.402572643361823523e-01,6.414580234773353817e-01,6.426610345609423680e-01,6.438663018103688573e-01,6.450738294569013931e-01,6.462836217397612826e-01,6.474956829061206953e-01,6.487100172111172069e-01,6.499266289178680100e-01,6.511455222974863455e-01,6.523667016290948251e-01,6.535901711998416408e-01,6.548159353049153308e-01,6.560439982475595455e-01,6.572743643390882573e-01,6.585070378989017481e-01,6.597420232544999319e-01,6.609793247414997852e-01,6.622189467036486699e-01,6.634608934928404311e-01,6.647051694691310519e-01,6.659517790007530857e-01,6.672007264641313107e-01,6.684520162438988278e-01,6.697056527329110498e-01,6.709616403322622435e-01,6.722199834513009620e-01,6.734806865076444771e-01,6.747437539271957663e-01,6.760091901441577233e-01,6.772769996010492566e-01,6.785471867487214981e-01,6.798197560463724587e-01,6.810947119615627932e-01,6.823720589702323425e-01,6.836518015567148998e-01,6.849339442137545308e-01,6.862184914425210058e-01,6.875054477526255647e-01,6.887948176621374596e-01,6.900866056975987206e-01,6.913808163940405871e-01,6.926774542950001612e-01,6.939765239525348406e-01,6.952780299272393050e-01,6.965819767882618363e-01,6.978883691133188627e-01,6.991972114887130552e-01,7.005085085093477604e-01,7.018222647787437651e-01,7.031384849090557276e-01,7.044571735210879426e-01,7.057783352443105507e-01,7.071019747168763026e-01,7.084280965856361023e-01,7.097567055061561048e-01,7.110878061427334806e-01,7.124214031684126258e-01,7.137575012650027029e-01,7.150961051230925181e-01,7.164372194420680628e-01,7.177808489301289452e-01,7.191269983043043768e-01,7.204756722904699373e-01,7.218268756233646721e-01,7.231806130466068572e-01,7.245368893127116516e-01,7.258957091831067521e-01,7.272570774281494899e-01,7.286209988271444837e-01,7.299874781683586278e-01,7.313565202490394102e-01,7.327281298754313443e-01,7.341023118627922894e-01,7.354790710354113248e-01,7.368584122266247372e-01,7.382403402788332292e-01,7.396248600435200160e-01,7.410119763812660354e-01,7.424016941617679333e-01,7.437940182638560493e-01,7.451889535755096272e-01,7.465865049938752440e-01,7.479866774252842410e-01,7.493894757852687105e-01,7.507949049985802592e-01,7.522029699992059948e-01,7.536136757303862899e-01,7.550270271446328785e-01,7.564430292037449544e-01,7.578616868788272676e-01,7.592830051503081101e-01,7.607069890079556362e-01,7.621336434508962920e-01,7.635629734876319130e-01,7.649949841360573766e-01,7.664296804234785876e-01,7.678670673866294649e-01,7.693071500716899269e-01,7.707499335343042102e-01,7.721954228395976338e-01,7.736436230621946963e-01,7.750945392862376160e-01,7.765481766054026513e-01,7.780045401229199742e-01,7.794636349515896567e-01,7.809254662138006564e-01,7.823900390415492456e-01,7.838573585764555540e-01,7.853274299697828864e-01,7.868002583824555973e-01,7.882758489850765216e-01,7.897542069579457369e-01,7.912353374910792159e-01,7.927192457842253681e-01,7.942059370468855795e-01,7.956954164983304212e-01,7.971876893676189679e-01,7.986827608936176714e-01,8.001806363250173471e-01,8.016813209203524915e-01,8.031848199480203787e-01,8.046911386862977134e-01,8.062002824233612808e-01,8.077122564573047114e-01,8.092270660961580209e-01,8.107447166579065945e-01,8.122652134705086180e-01,8.137885618719148395e-01,8.153147672100871102e-01,8.168438348430167029e-01,8.183757701387435191e-01,8.199105784753752957e-01,8.214482652411052577e-01,8.229888358342327681e-01,8.245322956631804256e-01,8.260786501465142706e-01,8.276279047129628808e-01,8.291800648014356900e-01,8.307351358610421954e-01,8.322931233511120519e-01,8.338540327412127251e-01,8.354178695111702524e-01,8.369846391510870065e-01,8.385543471613619015e-01,8.401269990527098219e-01,8.417026003461803851e-01,8.432811565731771486e-01,8.448626732754782598e-01,8.464471560052546639e-01,8.480346103250895329e-01,8.496250418079993594e-01,8.512184560374513875e-01,8.528148586073852622e-01,8.544142551222309034e-01,8.560166511969291570e-01,8.576220524569516668e-01,8.592304645383199713e-01,8.608418930876251540e-01,8.624563437620491602e-01,8.640738222293825599e-01,8.656943341680463089e-01,8.673178852671101779e-01,8.689444812263135143e-01,8.705741277560857805e-01,8.722068305775653174e-01,8.738425954226198833e-01,8.754814280338679700e-01,8.771233341646968995e-01,8.787683195792843627e-01,8.804163900526190689e-01,8.820675513705191761e-01,8.837218093296549393e-01,8.853791697375669179e-01,8.870396384126876255e-01,8.887032211843620688e-01,8.903699238928672877e-01,8.920397523894333380e-01,8.937127125362642754e-01,8.953888102065579169e-01,8.970680512845272681e-01,8.987504416654205075e-01,9.004359872555417477e-01,9.021246939722725733e-01,9.038165677440916923e-01,9.055116145105962522e-01,9.072098402225233782e-01,9.089112508417697134e-01,9.106158523414128458e-01,9.123236507057336242e-01,9.140346519302345873e-01,9.157488620216636122e-01,9.174662869980331203e-01,9.191869328886418389e-01,9.209108057340967823e-01,9.226379115863331259e-01,9.243682565086356329e-01,9.261018465756616358e-01,9.278386878734595777e-01,9.295787864994933258e-01,9.313221485626609342e-01,9.330687801833176254e-01,9.348186874932974399e-01,9.365718766359337755e-01,9.383283537660812579e-01,9.400881250501381681e-01,9.418511966660669810e-01,9.436175748034163480e-01,9.453872656633437455e-01,9.471602754586354589e-01,9.489366104137305635e-01,9.507162767647409085e-01,9.524992807594736544e-01,9.542856286574540325e-01,9.560753267299458846e-01,9.578683812599744218e-01,9.596647985423489846e-01,9.614645848836832487e-01,9.632677466024197610e-01,9.650742900288500348e-01,9.668842215051374200e-01,9.686975473853406404e-01,9.705142740354339992e-01,9.723344078333310270e-01,9.741579551689071303e-01,9.759849224440206861e-01,9.778153160725366888e-01,9.796491424803492887e-01,9.814864081054029965e-01,9.833271193977175528e-01,9.851712828194080229e-01,9.870189048447093327e-01,9.888699919599986954e-01,9.907245506638174826e-01,9.925825874668946502e-01,9.944441088921702754e-01,9.963091214748168722e-01,9.981776317622641503e-01,1.000049646314220331e+00,1.001925171702696016e+00,1.003804214512027837e+00,1.005686781338899882e+00,1.007572878792368565e+00,1.009462513493885272e+00,1.011355692077318791e+00,1.013252421188979735e+00,1.015152707487643635e+00,1.017056557644573367e+00,1.018963978343544241e+00,1.020874976280865987e+00,1.022789558165406287e+00,1.024707730718616316e+00,1.026629500674551609e+00,1.028554874779896933e+00,1.030483859793991153e+00,1.032416462488848552e+00,1.034352689649184809e+00,1.036292548072439201e+00,1.038236044568799477e+00,1.040183185961225609e+00,1.042133979085473339e+00,1.044088430790117705e+00,1.046046547936579474e+00,1.048008337399146006e+00,1.049973806064997239e+00,1.051942960834230334e+00,1.053915808619882100e+00,1.055892356347955197e+00,1.057872610957441006e+00,1.059856579400343835e+00,1.061844268641707778e+00,1.063835685659638042e+00,1.065830837445326473e+00,1.067829731003077987e+00,1.069832373350332322e+00,1.071838771517690247e+00,1.073848932548938429e+00,1.075862863501072519e+00,1.077880571444324698e+00,1.079902063462185424e+00,1.081927346651430311e+00,1.083956428122145210e+00,1.085989314997749311e+00,1.088026014415021558e+00,1.090066533524126413e+00,1.092110879488636499e+00,1.094159059485560359e+00,1.096211080705366214e+00,1.098266950352007054e+00,1.100326675642947061e+00,1.102390263809186255e+00,1.104457722095284922e+00,1.106529057759391810e+00,1.108604278073265670e+00,1.110683390322305009e+00,1.112766401805570515e+00,1.114853319835811263e+00,1.116944151739492241e+00,1.119038904856817895e+00,1.121137586541758324e+00,1.123240204162077038e+00,1.125346765099353608e+00,1.127457276749011861e+00,1.129571746520345865e+00,1.131690181836544129e+00,1.133812590134718246e+00,1.135938978865926430e+00,1.138069355495201052e+00,1.140203727501575282e+00,1.142342102378108404e+00,1.144484487631911573e+00,1.146630890784176682e+00,1.148781319370199894e+00,1.150935780939409181e+00,1.153094283055392077e+00,1.155256833295919883e+00,1.157423439252976527e+00,1.159594108532783441e+00,1.161768848755826866e+00,1.163947667556886056e+00,1.166130572585057479e+00,1.168317571503782792e+00,1.170508671990877270e+00,1.172703881738554221e+00,1.174903208453454084e+00,1.177106659856669513e+00,1.179314243683774022e+00,1.181525967684849521e+00,1.183741839624511405e+00,1.185961867281937421e+00,1.188186058450895199e+00,1.190414420939768680e+00,1.192646962571585423e+00,1.194883691184045471e+00,1.197124614629547112e+00,1.199369740775216187e+00,1.201619077502932065e+00,1.203872632709355406e+00,1.206130414305958576e+00,1.208392430219049629e+00,1.210658688389802062e+00,1.212929196774283236e+00,1.215203963343481020e+00,1.217482996083332658e+00,1.219766302994752305e+00,1.222053892093658778e+00,1.224345771411005535e+00,1.226641948992806208e+00,1.228942432900164583e+00,1.231247231209303017e+00,1.233556352011589752e+00,1.235869803413567780e+00,1.238187593536983711e+00,1.240509730518815745e+00,1.242836222511302546e+00,1.245167077681971879e+00,1.247502304213668145e+00,1.249841910304583914e+00,1.252185904168285457e+00,1.254534294033743391e+00,1.256887088145361542e+00,1.259244294763004923e+00,1.261605922162030380e+00,1.263971978633313897e+00,1.266342472483279913e+00,1.268717412033932401e+00,1.271096805622881742e+00,1.273480661603374697e+00,1.275868988344325050e+00,1.278261794230340920e+00,1.280659087661755402e+00,1.283060877054656546e+00,1.285467170840914886e+00,1.287877977468216084e+00,1.290293305400087132e+00,1.292713163115928765e+00,1.295137559111044334e+00,1.297566501896668889e+00,1.300000000000000044e+00
